Significant Interactions	Orf	Gene	Nobs	intercept	coefficient sgRNA_strength	coefficient concentration dependence	pval intercept	pval sgRNA_strength	pval concentration dependence	qval concentration dependence	Z score of concentration dependence
0	RVBD3756c	proZ	6	0.854516	0.238328	-0.024867	0.0	0.0	0.126655	0.192171	-5.150786
0	RVBD3174	RVBD3174	11	0.851005	-0.075678	0.00414	0.0	0.575099	0.774832	0.831663	0.843339
1	RVBD3863	RVBD3863	90	1.265923	0.127669	0.075182	0.0	0.0	0.0	0.0	15.523747
0	RVBD2701c	suhB	6	1.236846	0.20872	0.066425	0.0	0.0	0.036073	0.065867	13.714165
0	RVBD3314c	deoA	6	1.208106	0.704805	0.003523	0.0	0.0	0.917718	0.941973	0.715839
0	RVBD2331	RVBD2331	7	0.899625	0.05175	0.010291	0.0	0.522034	0.567366	0.660591	2.114406
1	RVBD3603c	RVBD3603c	64	0.971986	0.075965	0.049393	0.0	0.0	0.001245	0.003326	10.194603
0	RVBD2647	RVBD2647	4	0.674326	0.271947	-0.037318	0.000111	0.185969	0.377646	0.476362	-7.723711
1	RVBD3472	RVBD3472	6	1.253443	0.462162	0.058074	0.0	0.0	0.001037	0.002817	11.98848
0	RVBD2608	PPE42	13	1.036686	0.296686	0.007478	0.0	0.0	0.69927	0.771217	1.533117
1	RVBD0683	rpsG	23	1.536272	0.132954	0.159107	0.0	0.0	0.001987	0.005035	32.866351
-1	RVBD2795c	RVBD2795c	8	-0.660067	0.074471	-0.297709	0.0	0.0	0.0	0.0	-61.531968
1	RVBD1527c	pks5	35	1.128499	0.236223	0.063359	0.0	0.0	1.7e-05	6.3e-05	13.080594
1	RVBD0642c	mmaA4	8	13.179026	1.473799	2.501123	0.0	0.123213	0.0	0.0	516.830076
-1	RVBD0334	rmlA	45	0.693886	0.119701	-0.056395	0.0	0.0	1e-06	4e-06	-11.66586
-1	RVBD1355c	moeY	14	0.7054	0.270575	-0.056134	0.0	0.0	9.6e-05	0.000319	-11.611926
0	RVBD3575c	RVBD3575c	8	1.057974	0.259197	0.031406	0.0	0.0	0.093258	0.149176	6.477696
-1	RVBD3815c	RVBD3815c	6	0.390278	0.158891	-0.113251	7.2e-05	0.0	1.1e-05	4.2e-05	-23.414816
1	RVBD0873	fadE10	12	1.2532	0.263557	0.063234	0.0	0.0	0.000411	0.001216	13.054764
0	RVBD1472	echA12	8	0.840161	0.247487	-0.011365	0.0	0.0	0.462615	0.561449	-2.360678
0	RVBD2504c	scoA	8	1.177987	0.225052	0.008951	0.0	0.0	0.786359	0.840239	1.837503
0	RVBD2339	mmpL9	35	0.870583	0.233214	-0.018935	0.0	0.0	0.059841	0.102155	-3.924973
0	RVBD3735	RVBD3735	9	0.934745	0.391407	-0.01827	0.0	0.009601	0.42154	0.52156	-3.787555
-1	RVBD0018c	pstP	174	-0.106512	0.085885	-0.197048	0.000237	0.0	0.0	0.0	-40.730969
0	RVBD3874	esxB	5	0.828127	-0.061383	-0.020185	0.0	0.745952	0.140625	0.209605	-4.183278
-1	RVBD3012c	gatC	6	-0.409558	0.057015	-0.155402	4e-06	0.0	0.0	0.0	-32.12507
0	RVBD0730	RVBD0730	7	1.074263	0.52674	-0.01083	0.0	0.0	0.678614	0.753207	-2.250123
1	RVBD0888	RVBD0888	20	1.430703	0.248334	0.096254	0.0	0.0	0.0	0.0	19.878151
0	RVBD0618	galTa	5	0.884544	0.235792	0.009499	0.0	0.0	0.587467	0.679101	1.950744
-1	RVBD0225	RVBD0225	95	-0.36032	0.095362	-0.257759	0.0	0.0	0.0	0.0	-53.276537
-1	RVBD2367c	RVBD2367c	7	-0.59412	0.046955	-0.144039	1.3e-05	2.3e-05	0.0	0.0	-29.776973
0	RVBD2943	RVBD2943	9	0.9606	0.434271	0.00558	0.0	0.0	0.765512	0.824576	1.140906
1	RVBD3225c	RVBD3225c	7	1.234187	0.413367	0.047069	0.0	0.0	0.014053	0.028638	9.714362
0	RVBD3120	RVBD3120	7	0.901262	0.256905	-0.010304	0.0	0.0	0.509203	0.608483	-2.141428
0	RVBD2390c	RVBD2390c	5	0.903996	0.226109	0.006614	0.0	0.0	0.753112	0.815064	1.354576
0	RVBD2765	RVBD2765	9	0.900824	0.296903	-0.009517	0.0	4.6e-05	0.716114	0.785121	-1.978799
0	RVBD0031	RVBD0031	2	0.720858	-4.723427	-0.011674	2.5e-05	9e-05	0.745844	0.80915	-2.424531
0	RVBD1498c	RVBD1498c	10	1.040425	0.302772	0.016425	0.0	0.042405	0.284234	0.376154	3.381961
1	RVBD2643A	RVBD2643A	5	1.368066	0.397155	0.084638	0.0	6e-06	0.007039	0.015561	17.477773
0	Negative	Negative5	98	0.539184	0.055604	-0.001026	0.0	0.020657	0.842856	0.888241	-0.224185
0	RVBD0456B	RVBD0456B	1	-0.886519	0.162547	1e-06	0.000583	1.0	1.0	1.0	-0.011961
1	RVBD1918c	PPE35	20	1.150962	0.298755	0.043809	0.0	0.0	0.012478	0.025806	9.040703
0	RVBD0631c	recC	16	0.966796	0.345935	-0.006197	0.0	0.0	0.705332	0.776021	-1.292741
-1	RVBD1343c	lprD	37	0.713701	0.118984	-0.050581	0.0	0.0	1e-06	4e-06	-10.464432
-1	RVBD2570	RVBD2570	5	0.755557	0.50315	-0.073959	0.0	9e-06	0.017294	0.034375	-15.295357
1	RVBD3524	RVBD3524	12	1.225537	0.620468	0.036906	0.0	0.0	0.011817	0.024641	7.614238
0	RVBD2804c	RVBD2804c	6	1.035083	0.347013	-0.012695	9e-06	0.0	0.817613	0.866531	-2.635514
1	RVBD2429	ahpD	5	1.282681	-0.593413	0.08477	0.0	0.043277	0.015469	0.031131	17.50505
0	RVBD3888c	RVBD3888c	5	1.092327	0.777648	0.006641	0.0	0.0	0.763473	0.82297	1.360156
0	RVBD2036	RVBD2036	5	0.616674	0.297559	-0.041141	0.0	0.0	0.044635	0.079454	-8.513712
-1	RVBD3240c	secA1	189	0.573758	0.099467	-0.045029	0.0	0.0	0.0	0.0	-9.317144
-1	RVBD3005c	RVBD3005c	7	-1.972027	0.130099	-0.517587	0.0	0.096991	0.0	0.0	-106.968454
0	RVBD0747	PE-PGRS10	8	0.796058	0.228413	0.010176	0.0	0.0	0.669558	0.745664	2.090642
0	RVBD3295	RVBD3295	7	1.226362	-0.193591	0.046321	0.0	0.67824	0.105939	0.165784	9.559792
1	RVBD3602c	panC	105	1.451111	0.056949	0.163956	0.0	0.0	0.0	0.0	33.868368
1	RVBD2368c	phoH1	6	2.563035	0.269566	0.353991	0.0	0.000221	0.0	0.0	73.137974
1	RVBD2694c	RVBD2694c	4	6.217073	0.664023	0.915305	1e-05	0.273824	0.0	0.0	189.130186
0	RVBD2769c	PE27	8	0.804671	0.266371	-0.029036	0.0	0.0	0.266137	0.355936	-6.012285
0	RVBD0103c	ctpB	17	0.908134	0.269543	-0.010519	0.0	0.0	0.460628	0.559879	-2.185857
-1	RVBD3534c	hsaF	6	0.763931	0.224729	-0.050029	0.0	0.0	0.012018	0.024995	-10.350364
1	RVBD1336	cysM	7	0.995515	0.050677	0.060532	0.0	0.089639	0.007556	0.016559	12.496411
1	RVBD3713	cobQ2	76	1.136138	0.100913	0.048772	0.0	0.0	1e-06	4e-06	10.066277
0	RVBD1068c	PE-PGRS20	5	1.225179	0.236007	0.049874	0.0	0.0	0.030996	0.057481	10.293999
0	RVBD2566	RVBD2566	20	0.95788	0.282485	0.010481	0.0	0.0	0.631211	0.717956	2.153669
-1	RVBD2154c	ftsW	172	-0.031202	0.102321	-0.121183	0.443406	0.0	0.0	0.0	-25.053916
-1	RVBD0732	secY	164	0.470276	0.095985	-0.042992	0.0	0.0	7.9e-05	0.000266	-8.89621
1	RVBD2086	RVBD2086	7	1.19731	-0.107686	0.076434	0.0	0.646285	0.00565	0.012763	15.782465
1	RVBD1776c	RVBD1776c	6	1.983242	-0.411429	0.246597	5e-06	0.263764	0.02617	0.049485	50.945641
0	RVBD0355c	PPE8	54	1.031934	0.2614	0.020372	0.0	0.0	0.030499	0.056689	4.197585
0	RVBD1457c	RVBD1457c	92	0.823845	0.174956	-0.012974	0.0	0.0	0.118717	0.182388	-2.693168
0	RVBD1173	fbiC	16	1.254707	0.32214	0.009131	0.0	0.0	0.568995	0.661538	1.874699
-1	RVBD2509	RVBD2509	86	0.154131	0.143207	-0.170926	0.000377	0.0	0.0	0.0	-35.333013
0	RVBD2749	RVBD2749	6	0.685203	0.194491	-0.037749	0.0	0.247358	0.191466	0.269972	-7.812775
0	RVBD3327	RVBD3327	5	0.604333	-0.456348	-0.011194	0.0	0.003858	0.622827	0.710822	-2.325341
0	RVBD1894c	RVBD1894c	7	1.051256	1.309429	0.00258	0.0	0.0	0.887582	0.919452	0.520974
1	RVBD3152	nuoH	19	1.116977	0.292035	0.106287	0.0	0.0	0.0	0.0	21.951411
-1	tRNA-Pro21	tRNA-Pro21	7	-1.182538	0.008165	-0.122678	0.0	0.033317	0.0	0.0	-25.362849
0	RVBD1137c	RVBD1137c	7	1.218941	0.11524	0.070091	0.0	0.285345	0.058693	0.10045	14.471722
0	RVBD1489A	RVBD1489A	5	0.842903	0.206495	-0.016028	0.0	1.9e-05	0.612236	0.701311	-3.324259
0	RVBD0614	RVBD0614	9	0.992226	0.194811	-0.000403	0.0	0.0	0.983091	0.986354	-0.095445
0	RVBD1561	vapC11	6	1.129102	0.574228	0.035472	0.0	6.9e-05	0.097378	0.154542	7.317911
0	RVBD1409	ribG	74	0.794649	0.102174	0.012757	0.0	0.0	0.229776	0.315668	2.623991
-1	RVBD2974c	RVBD2974c	8	0.614548	0.131466	-0.055317	0.0	0.0	0.000198	0.000621	-11.443098
-1	RVBD3709c	ask	105	0.071628	0.074807	-0.072545	0.055298	0.0	0.0	0.0	-15.003162
0	RVBD2653c	RVBD2653c	6	1.199102	0.263051	0.032358	0.0	0.0	0.220381	0.30494	6.674421
-1	RVBD2520c	RVBD2520c	5	-0.086109	0.059567	-0.105567	0.575198	0.0	0.005516	0.012502	-21.826963
-1	RVBD0587	yrbE2A	5	0.520877	0.127333	-0.040165	0.0	0.0	0.008729	0.018834	-8.312027
0	RVBD1882c	RVBD1882c	9	1.064968	0.09036	0.03664	0.0	0.248266	0.041766	0.075041	7.559271
0	RVBD3350c	PPE56	32	0.818649	0.212028	-0.013358	0.0	0.0	0.313989	0.408834	-2.772519
0	RVBD6003	tRNA-Gly	12	0.964443	0.122737	-0.025405	0.0	0.0	0.177041	0.25357	-5.26196
0	RVBD1807	PPE31	8	0.68528	0.157771	-0.035372	0.0	0.010626	0.157667	0.230064	-7.321582
0	RVBD1818c	PE-PGRS33	6	0.97289	0.25913	0.034346	0.0	0.0	0.171382	0.247042	7.08523
0	RVBD3770A	RVBD3770A	4	0.63236	-1.784379	-0.001833	0.0	3.7e-05	0.940457	0.957526	-0.390946
1	RVBD0357c	purA	153	2.016118	0.14361	0.182246	0.0	0.0	0.0	0.0	37.647888
-1	RVBD2210c	ilvE	93	0.698233	0.098155	-0.046772	0.0	0.0	0.0	0.0	-9.677324
-1	RVBD0821c	phoY2	7	0.712547	0.466633	-0.093598	0.0	0.0	0.001426	0.003757	-19.35364
-1	RVBD1491c	RVBD1491c	8	0.164852	0.30323	-0.160295	0.014295	0.000102	0.0	0.0	-33.136179
-1	RVBD0132c	fgd2	13	0.618054	0.246924	-0.064946	0.0	1.2e-05	0.002794	0.006823	-13.432874
1	RVBD0025	RVBD0025	6	1.362217	0.495277	0.079999	0.0	9e-06	0.003777	0.00889	16.519152
1	RVBD0545c	pitA	5	1.565502	0.301948	0.172934	0.0	0.000291	0.0	0.0	35.723618
1	RVBD1586c	RVBD1586c	7	1.321767	0.345071	0.082263	0.0	4.3e-05	1.7e-05	6.3e-05	16.986994
-1	RVBD0431	RVBD0431	8	-1.702766	0.00632	-0.229716	0.0	0.276238	0.0	0.0	-47.481618
0	RVBD1225c	RVBD1225c	5	1.14871	0.255216	0.065925	0.0	0.313216	0.107513	0.167792	13.610843
-1	RVBD0083	RVBD0083	13	0.467996	0.225679	-0.111824	0.0	0.0	0.0	0.0	-23.119935
0	RVBD2559c	RVBD2559c	9	1.008383	0.28511	-0.010188	0.0	0.0	0.533201	0.629339	-2.117458
0	RVBD2644c	RVBD2644c	4	0.716692	1.074435	-0.061654	1e-06	2.2e-05	0.076954	0.126812	-12.752601
0	RVBD2713	sthA	19	1.104895	0.404575	0.013938	0.0	0.0	0.344255	0.441973	2.868037
1	RVBD2681	RVBD2681	7	1.482109	0.339649	0.089712	0.0	0.0	0.000395	0.001173	18.526285
0	RVBD1145	mmpL13a	7	0.996949	0.261399	-0.015917	0.0	0.0	0.66641	0.744161	-3.301321
-1	RVBD0004	RVBD0004	5	-0.353264	0.175523	-0.212614	0.002085	0.0	0.0	0.0	-43.947591
1	RVBD2639c	RVBD2639c	6	1.491222	0.74636	0.090931	0.0	4e-06	0.013581	0.02783	18.778185
0	RVBD0894	RVBD0894	17	1.067321	0.233091	0.022448	0.0	0.0	0.204058	0.284793	4.626578
1	RVBD0295c	RVBD0295c	8	1.289104	0.321892	0.112376	0.0	0.000208	0.0	0.0	23.209667
-1	RVBD3814c	RVBD3814c	8	0.046498	0.171593	-0.171587	0.535973	0.0	0.0	0.0	-35.469604
1	RVBD1128c	RVBD1128c	6	1.328787	-0.283425	0.106052	0.0	0.021831	3e-06	1.2e-05	21.90285
-1	RVBD1451	ctaB	116	0.707328	0.112271	-0.039696	0.0	0.0	0.0	0.0	-8.215111
1	RVBD3860	RVBD3860	9	1.504937	0.311908	0.124489	0.0	0.19982	0.005409	0.012287	25.712746
0	RVBD1694	tlyA	7	0.210256	0.086864	-0.087257	0.249263	0.0	0.062157	0.105528	-18.04331
1	RVBD0438c	moeA2	8	1.286537	0.415192	0.057719	0.0	0.0	0.010452	0.02216	11.915122
0	RVBD2820c	RVBD2820c	14	0.884413	0.211541	-0.005468	0.0	0.0	0.596712	0.688016	-1.142097
1	RVBD0586	mce2R	6	1.53543	0.232144	0.131445	0.0	0.008748	0.002689	0.006586	27.150162
0	RVBD2219A	RVBD2219A	62	0.935919	0.271849	0.011563	0.0	0.0	0.141339	0.21042	2.377258
-1	RVBD1701	RVBD1701	8	-0.018693	0.173396	-0.189472	0.799525	0.0	0.0	0.0	-39.165434
0	RVBD2928	tesA	17	1.074741	0.370196	0.023623	0.0	0.0	0.069934	0.117108	4.869385
0	RVBD2740	ephG	6	0.797585	0.308648	-0.021912	0.0	0.020978	0.441002	0.541071	-4.540153
-1	RVBD2174	mptA	196	-0.496955	0.137164	-0.300095	0.0	0.0	0.0	0.0	-62.025021
1	RVBD0669c	RVBD0669c	20	1.093263	-0.103863	0.053793	0.0	0.193462	0.000309	0.000938	11.103837
-1	RVBD2580c	hisS	80	0.32734	0.091508	-0.07113	0.0	0.0	0.0	0.0	-14.710761
0	RVBD2617c	RVBD2617c	7	0.727397	0.243331	-0.023654	0.0	0.0	0.270028	0.359711	-4.900127
0	RVBD0673	echA4	8	1.079374	0.209111	0.022289	0.0	0.0	0.299811	0.393929	4.593722
0	RVBD3266c	rmlD	65	0.694528	0.135895	-0.022767	0.0	0.0	0.09509	0.151327	-4.716833
0	RVBD0151c	PE1	16	1.092694	0.643705	0.004738	0.0	0.0	0.736056	0.802627	0.966912
1	RVBD1081c	RVBD1081c	6	1.40118	0.158838	0.07668	0.0	0.0	0.005313	0.01209	15.8333
0	RVBD0369c	RVBD0369c	5	0.572432	-1.274303	-0.006449	5e-06	0.0	0.832992	0.880286	-1.344815
0	RVBD1269c	RVBD1269c	4	0.962282	-1.269271	0.069494	0.0	0.000135	0.033071	0.06102	14.348356
1	RVBD0945	RVBD0945	6	1.545917	-0.039843	0.15744	0.0	0.664916	0.0	0.0	32.521875
1	RVBD2190Ac	RVBD2190Ac	5	0.478935	-5.447465	0.07132	0.000461	0.0	0.001727	0.004466	14.725688
-1	RVBD2841c	nusA	70	0.032668	0.099467	-0.154201	0.495432	0.0	0.0	0.0	-31.87689
0	RVBD2427c	proA	6	0.679585	0.148887	-0.030316	0.0	0.0	0.03714	0.06748	-6.276789
-1	RVBD0455c	RVBD0455c	10	-0.637376	0.05422	-0.224569	0.0	1e-06	0.0	0.0	-46.418021
0	RVBD2663	RVBD2663	6	1.291937	0.270712	0.047371	0.0	0.0	0.040145	0.072322	9.776769
1	RVBD0907	RVBD0907	6	1.416737	0.284888	0.082824	0.0	0.0	0.010484	0.022217	17.102921
1	RVBD1754c	RVBD1754c	18	2.526227	0.474891	0.320661	0.0	0.0	0.0	0.0	66.250527
0	RVBD3750c	RVBD3750c	8	1.162595	0.587393	-0.007168	0.0	0.0	0.642876	0.727735	-1.493392
0	RVBD2199c	RVBD2199c	9	-0.133817	0.041296	-0.030332	0.242394	3e-06	0.044229	0.078801	-6.280096
1	RVBD2656c	RVBD2656c	3	1.329804	0.486127	0.1239	0.0	0.044675	0.002127	0.005339	25.591033
0	RVBD0114	gmhB	8	1.072047	0.269316	0.019313	0.0	0.0	0.461608	0.560732	3.978749
1	RVBD0293c	RVBD0293c	10	1.267615	0.040917	0.080061	0.0	0.69762	0.0	0.0	16.531963
0	RVBD0305c	PPE6	13	1.155988	0.358911	0.050587	0.0	0.000211	0.049093	0.086287	10.441336
1	RVBD0627	RVBD0627	5	1.187852	0.222715	0.077384	0.0	0.205595	0.009273	0.01989	15.978777
1	RVBD1464	csd	121	1.554039	0.187435	0.136525	0.0	0.0	0.0	0.0	28.199914
0	RVBD1597	RVBD1597	9	0.854476	0.233159	-0.006772	0.0	0.0	0.651178	0.733029	-1.411561
0	RVBD2045c	lipT	10	1.125678	0.334009	0.014635	0.0	0.0	0.522409	0.619862	3.012068
0	RVBD1493	mutB	20	0.69432	0.203143	-0.035549	0.0	0.0	0.050048	0.087812	-7.358158
1	RVBD0320	RVBD0320	7	1.217499	0.2521	0.07513	0.0	0.002003	1.2e-05	4.5e-05	15.513002
0	RVBD2009	vapB15	4	1.083427	0.188896	0.050186	0.0	0.485881	0.171936	0.247487	10.358472
-1	tRNA-Pro26	tRNA-Pro26	3	-1.466144	-0.005324	-0.060783	0.0	0.226289	0.002098	0.005276	-12.572614
-1	RVBD3193c	RVBD3193c	27	-0.563985	0.173164	-0.318983	0.0	0.0	0.0	0.0	-65.928114
0	RVBD2598	RVBD2598	7	0.963468	0.257252	0.001739	0.0	0.064709	0.96453	0.973766	0.347186
-1	RVBD3647c	RVBD3647c	7	-0.017038	0.124286	-0.134462	0.784015	0.0	0.0	0.0	-27.797943
-1	RVBD0011c	RVBD0011c	4	-0.677893	0.094723	-0.271389	0.130007	0.316745	0.0	0.0	-56.093096
0	RVBD3268	RVBD3268	13	0.913302	0.533786	-0.009275	0.0	9e-06	0.688091	0.761216	-1.928791
0	RVBD2090	RVBD2090	6	1.247749	0.378301	0.05643	0.0	0.008409	0.076857	0.126704	11.648757
1	RVBD1197	esxK	4	4.124889	0.675933	0.38733	5e-06	0.00953	0.0	0.0	80.027281
0	RVBD1186c	RVBD1186c	9	1.052735	0.369465	0.006636	0.0	0.0	0.749374	0.812107	1.359122
0	RVBD2142c	parE2	5	0.994298	0.379282	0.004379	0.0	0.010545	0.874349	0.911619	0.892727
-1	RVBD3800c	pks13	386	0.876221	0.11725	-0.030019	0.0	0.0	4.6e-05	0.00016	-6.215416
-1	RVBD2916c	ffh	129	0.332387	0.097236	-0.043749	0.0	0.0	1e-06	4e-06	-9.052639
-1	RVBD1332	RVBD1332	7	0.685746	0.185784	-0.046726	0.0	0.0	0.006964	0.015429	-9.667819
0	RVBD0093c	RVBD0093c	5	1.391067	0.329273	0.054099	0.0	0.0	0.079089	0.129748	11.16707
0	RVBD2968c	RVBD2968c	113	0.621783	0.089241	0.014582	0.0	0.0	0.108921	0.169596	3.001116
0	RVBD3666c	dppA	7	1.074034	0.186953	0.017553	0.0	0.0	0.352968	0.451008	3.615056
0	Negative	Negative1	98	0.548204	-0.043541	0.000669	0.0	0.262121	0.91497	0.939869	0.126077
1	RVBD2731	RVBD2731	10	1.304125	0.165539	0.075964	0.0	1e-06	7e-06	2.7e-05	15.685343
0	RVBD0474	RVBD0474	6	0.720199	0.21055	-0.04137	0.0	0.0	0.124357	0.189754	-8.561033
0	RVBD2756c	hsdM	7	0.849918	0.277565	-0.038424	0.0	0.0	0.027913	0.052486	-7.95226
0	RVBD0333	RVBD0333	5	0.606018	-0.517436	0.028256	0.000168	0.004302	0.410783	0.511357	5.826767
1	RVBD1240	mdh	10	1.964835	0.062469	0.32901	0.0	0.000125	0.0	0.0	67.975799
0	RVBD2852c	mqo	16	1.027837	0.25575	0.008031	0.0	0.0	0.633434	0.719471	1.647391
0	RVBD3292	RVBD3292	13	1.177346	0.556717	0.026116	0.0	0.0	0.080764	0.131907	5.384549
1	RVBD1131	prpC	7	0.994688	0.218708	0.035339	0.0	0.0	0.023331	0.044724	7.290427
0	RVBD2791c	RVBD2791c	6	0.933122	0.321473	-0.020793	0.0	7e-06	0.324147	0.420029	-4.308918
1	RVBD0768	aldA	13	1.170154	0.214301	0.043063	0.0	0.0	0.015143	0.030561	8.886546
1	RVBD1198	esxL	2	2.531181	0.118443	0.33495	0.003629	0.922337	1e-06	4e-06	69.203265
0	RVBD3213c	RVBD3213c	9	0.787885	0.192196	-0.030999	0.0	0.0	0.081954	0.133473	-6.417927
1	RVBD2824c	RVBD2824c	7	1.165577	0.220023	0.051316	0.0	0.0	0.00018	0.000569	10.59198
0	RVBD3563	fadE32	6	0.93561	0.417005	-0.007287	0.0	0.0	0.721528	0.789475	-1.517983
1	RVBD1314c	RVBD1314c	5	1.170064	-0.007087	0.072384	0.0	0.980345	0.005591	0.012644	14.945557
1	RVBD0056	rplI	6	1.418564	0.197721	0.115501	0.0	0.0	0.000528	0.001522	23.855429
1	RVBD1365c	rsfA	5	1.363881	0.439768	0.078531	0.0	0.013233	0.002972	0.007218	16.215798
-1	RVBD1601	hisB	43	0.731075	0.109577	-0.035766	0.0	0.0	0.006831	0.015168	-7.403
0	RVBD2626c	hrp1	5	1.099461	0.324501	0.028713	0.0	0.00106	0.051125	0.089391	5.921204
1	RVBD1977	RVBD1977	6	1.03697	-0.410825	0.101894	0.0	0.000369	0.016633	0.033225	21.043623
-1	RVBD0929	pstC2	10	-1.500015	0.138173	-0.589937	0.0	0.000127	0.0	0.0	-121.919152
-1	RVBD2747	argA	60	0.15729	0.112228	-0.156814	0.000386	0.0	0.0	0.0	-32.416851
0	RVBD2848c	cobB	9	1.03759	0.253106	-0.00497	0.0	0.0	0.87456	0.911619	-1.039189
-1	RVBD3414c	sigD	6	-1.615439	0.09973	-0.480625	0.0	0.0	0.0	0.0	-99.330475
0	RVBD3170	aofH	8	1.108523	0.478077	-0.004065	0.0	0.0	0.870678	0.908989	-0.852176
0	RVBD3611	RVBD3611	4	0.969775	-1.146635	0.038664	0.0	0.0	0.039651	0.07156	7.977519
0	RVBD3714c	RVBD3714c	6	0.933705	0.252603	-0.025709	0.0	0.0	0.125419	0.190797	-5.32478
0	RVBD0337c	aspC	150	0.684046	0.114374	0.000801	0.0	0.0	0.927598	0.94946	0.153354
1	RVBD0253	nirD	6	1.466215	0.334836	0.086219	0.0	0.0	0.0	0.0	17.804478
1	RVBD3221A	rshA	20	2.000585	0.144918	0.218072	0.0	0.0	0.0	0.0	45.051119
-1	RVBD2005c	RVBD2005c	8	0.736374	0.355369	-0.067919	0.0	0.0	0.000515	0.001489	-14.047226
0	RVBD0131c	fadE1	11	1.169241	0.296792	0.039968	0.0	0.000272	0.064928	0.109634	8.246983
-1	RVBD0928	pstS3	8	-1.565322	0.129773	-0.609007	0.0	1e-06	0.0	0.0	-125.859855
0	RVBD1042c	RVBD1042c	4	0.809971	0.23624	-0.01315	0.0	0.0	0.531154	0.627657	-2.729537
0	RVBD2282c	RVBD2282c	8	1.01997	0.339599	-0.014474	0.0	0.0	0.521514	0.619514	-3.003134
-1	RVBD2048c	pks12	50	0.610806	0.361677	-0.105675	0.0	0.0	0.0	0.0	-21.84928
1	RVBD2976c	ung	11	1.36258	0.242911	0.086153	0.0	0.0	0.0	0.0	17.790839
0	RVBD1982c	vapC36	7	0.905541	0.151927	0.026597	0.0	0.047411	0.325494	0.421234	5.483945
-1	RVBD0361	RVBD0361	6	-0.418022	0.228383	-0.279286	0.003193	0.0	0.0	0.0	-57.724964
1	RVBD1728c	RVBD1728c	6	1.217915	0.494915	0.042512	0.0	0.003823	0.009229	0.019807	8.772685
0	RVBD2063A	mazF7	6	1.215333	0.488248	0.027925	0.0	0.0	0.124294	0.189746	5.758368
-1	RVBD1274	lprB	12	-0.994326	0.130429	-0.452214	0.0	0.0	0.0	0.0	-93.459511
-1	RVBD0667	rpoB	308	-0.988102	0.075547	-0.252646	0.0	0.0	0.0	0.0	-52.219966
-1	RVBD2000	RVBD2000	7	0.619784	0.28549	-0.081385	0.0	0.0	0.000834	0.00231	-16.829896
0	RVBD2026c	RVBD2026c	7	0.817398	0.169677	-0.008754	0.0	1e-05	0.530887	0.627657	-1.82113
-1	RVBD0780	purC	102	0.794528	0.106751	-0.024407	0.0	0.0	0.002105	0.005287	-5.05573
-1	RVBD1301	RVBD1301	50	0.486595	0.133301	-0.094785	0.0	0.0	0.0	0.0	-19.598926
0	RVBD0230c	php	9	0.846788	-0.462588	0.064986	0.0	0.0	0.051027	0.089259	13.416804
0	RVBD1124	ephC	9	1.310814	0.346832	-0.005755	0.0	0.0	0.765576	0.824576	-1.201404
-1	RVBD0812	RVBD0812	99	0.734212	0.162966	-0.046052	0.0	0.0	0.0	0.0	-9.528541
-1	RVBD3256c	RVBD3256c	6	-0.462963	0.111292	-0.324724	0.008787	0.0	0.0	0.0	-67.114458
0	RVBD2234	ptpA	4	0.098655	-0.031734	-0.030585	0.706103	0.533537	0.061668	0.104786	-6.332377
-1	RVBD1604	impA	8	-0.703199	0.034595	-0.183331	0.0	0.0	0.0	0.0	-37.896432
1	RVBD1792A	RVBD1792A	2	1.608553	0.091565	0.243527	0.0	0.062782	0.0	0.0	50.311244
0	RVBD1964	yrbE3A	8	1.05827	0.284447	0.020828	0.0	0.000171	0.258219	0.34684	4.291815
-1	RVBD3014c	ligA	177	0.596859	0.120646	-0.066584	0.0	0.0	0.0	0.0	-13.771357
0	RVBD3864	espE	7	0.491863	0.110915	-0.066691	3.9e-05	0.0	0.031514	0.058414	-13.793468
1	RVBD1183	mmpL10	30	1.613216	0.217447	0.13603	0.0	0.0	0.0	0.0	28.097626
0	RVBD1933c	fadE18	12	0.93455	0.233485	0.012575	0.0	2e-06	0.482273	0.58268	2.586382
0	RVBD2382c	mbtC	14	0.942893	0.266829	-0.007891	0.0	0.0	0.655184	0.735774	-1.642796
0	RVBD2366c	RVBD2366c	6	1.327156	0.221203	0.013529	0.0	0.0	0.610166	0.699932	2.78352
-1	RVBD2138	lppL	88	0.833819	0.129423	-0.028283	0.0	0.0	0.023643	0.045236	-5.856682
-1	RVBD3346c	RVBD3346c	6	0.481702	0.162957	-0.094143	0.003333	0.0	0.026283	0.049652	-19.466261
-1	RVBD0205	RVBD0205	16	0.75409	0.202384	-0.060451	0.0	0.0	0.000503	0.001456	-12.504009
0	RVBD0607	RVBD0607	8	0.974781	0.158958	0.02155	0.0	0.0	0.305844	0.399775	4.441012
-1	RVBD2156c	murX	123	0.252443	0.088831	-0.127248	0.0	0.0	0.0	0.0	-26.307213
-1	RVBD1868	RVBD1868	14	0.28972	0.233337	-0.143239	0.0	0.0	0.0	0.0	-29.611658
-1	RVBD3811	RVBD3811	7	-0.81094	0.253079	-0.35317	0.0	5e-06	0.0	0.0	-72.992655
0	RVBD3857c	RVBD3857c	32	0.902909	0.267332	-0.004937	0.0	6e-06	0.628058	0.715377	-1.032369
